user_id,join_date,country,device_type,subscription_type
u890195,2020-07-28,CA,iPhone,basic
u064671,2020-08-05,US,iPhone,enterprise
u819018,2022-07-10,US,Android Tablet,free
u778145,2021-02-14,MX,Android Phone,free
u799504,2022-09-25,UK,iPad,enterprise
u029526,2022-07-06,BR,Windows,basic
u116102,2023-10-13,JP,Mac,enterprise
u446086,2022-03-23,MX,Mac,premium
u274142,2022-08-21,UK,Android Tablet,enterprise
u618786,2023-12-11,MX,Mac,enterprise
u083756,2023-10-25,CA,Android Phone,premium
u961218,2021-05-01,AU,iPhone,basic
u819942,2021-06-11,US,Android Phone,free
u436751,2022-09-25,IN,Android Tablet,enterprise
u618026,2023-01-28,BR,iPhone,premium
u987120,2023-04-07,AU,Android Phone,enterprise
u101464,2020-06-04,BR,Android Tablet,free
u410573,2020-05-31,BR,Windows,enterprise
u898424,2022-07-13,IN,iPad,basic
u285965,2023-04-21,US,Android Tablet,free
u622391,2023-03-18,MX,Android Tablet,basic
u899657,2023-12-22,MX,Android Tablet,basic
u637024,2021-01-13,DE,Windows,basic
u903481,2020-12-15,UK,Mac,basic
u935061,2021-09-21,JP,Android Phone,enterprise
u889948,2020-02-07,UK,Android Phone,enterprise
u480298,2021-10-23,IN,Mac,free
u704141,2021-01-17,IN,iPad,premium
u932316,2020-07-18,AU,iPad,enterprise
u660834,2020-05-20,MX,Android Tablet,basic
u480842,2022-01-13,BR,Android Phone,basic
u838013,2022-06-10,FR,Android Phone,free
u313110,2023-03-28,US,Mac,premium
u175104,2021-07-30,US,iPad,free
u099339,2023-08-09,UK,iPhone,premium
u271677,2021-03-23,US,Windows,free
u964017,2021-03-28,CA,Android Phone,premium
u969071,2022-04-18,DE,Android Phone,basic
u345458,2023-07-03,IN,Android Phone,enterprise
u472613,2023-04-24,AU,Mac,enterprise
u638586,2020-11-27,DE,Mac,free
u466975,2020-04-25,JP,iPad,free
u736167,2023-10-23,AU,Windows,free
u440535,2020-12-05,CA,Mac,enterprise
u039363,2023-02-12,US,Android Tablet,basic
u361366,2023-12-20,BR,iPhone,premium
u681704,2023-10-27,JP,Android Tablet,basic
u812786,2020-11-17,BR,Windows,free
u267328,2021-02-17,AU,iPad,enterprise
u506129,2021-06-07,MX,iPad,enterprise
u200650,2021-01-31,IN,Android Tablet,free
u626203,2020-12-04,UK,iPad,premium
u370888,2022-09-18,CA,Mac,enterprise
u606392,2021-01-16,JP,Windows,free
u038724,2022-12-21,IN,Windows,free
u974929,2023-11-30,JP,Mac,premium
u116407,2021-09-09,IN,Android Tablet,premium
u734870,2023-12-07,DE,iPad,enterprise
u039455,2022-10-24,MX,Android Phone,basic
u458724,2022-10-18,US,Android Phone,basic
u628304,2020-10-13,JP,Android Phone,basic
u523372,2023-01-09,US,iPad,free
u751043,2020-02-11,JP,Windows,free
u294273,2022-11-27,UK,iPad,premium
u575905,2021-10-19,MX,Windows,premium
u644154,2023-06-10,CA,Android Phone,premium
u793194,2023-07-10,AU,Android Tablet,basic
u448187,2023-01-24,IN,iPad,enterprise
u067470,2023-01-15,IN,Windows,basic
u296593,2021-04-27,JP,Mac,free
u300340,2023-09-03,IN,iPad,enterprise
u150700,2023-01-29,CA,Mac,premium
u861870,2021-11-12,DE,Android Phone,premium
u954753,2021-05-21,UK,Android Phone,premium
u920861,2021-08-16,DE,iPhone,premium
u657248,2020-10-16,IN,iPhone,basic
u881074,2022-01-25,FR,Windows,premium
u565758,2023-02-22,IN,iPad,enterprise
u040681,2022-12-11,BR,Android Phone,basic
u468154,2020-01-14,US,Android Tablet,basic
u512881,2023-07-23,UK,Windows,enterprise
u984334,2021-05-04,IN,Windows,basic
u384101,2020-09-29,CA,Android Tablet,premium
u310226,2020-04-11,IN,iPhone,basic
u112297,2023-08-24,UK,Android Phone,premium
u409637,2020-03-31,IN,iPad,enterprise
u569811,2021-07-04,DE,iPad,premium
u612814,2020-03-18,IN,Android Tablet,enterprise
u780061,2020-08-30,BR,iPad,free
u841511,2020-06-28,IN,iPhone,enterprise
u802425,2020-07-27,UK,iPad,enterprise
u301771,2023-11-29,JP,iPhone,basic
u795934,2021-12-12,FR,Android Phone,enterprise
u530393,2023-05-04,US,Mac,enterprise
u484923,2021-11-14,MX,iPad,enterprise
u270057,2023-03-30,BR,Android Phone,basic
u701357,2020-07-10,JP,Mac,enterprise
u009324,2020-12-20,JP,iPad,basic
u799156,2021-12-08,CA,Android Phone,free
u911398,2021-01-08,UK,Mac,enterprise
u103556,2021-08-30,FR,Android Tablet,basic
u096954,2022-03-10,IN,iPhone,enterprise
u057166,2020-06-12,BR,iPhone,free
u102633,2022-11-30,DE,Android Tablet,enterprise
u546144,2020-01-02,MX,Android Tablet,premium
u944067,2020-10-20,CA,Android Tablet,free
u739587,2023-02-19,US,Mac,enterprise
u884205,2020-03-11,FR,Windows,basic
u752882,2020-05-20,AU,iPhone,basic
u849054,2020-10-09,DE,Android Phone,premium
u489537,2023-03-30,BR,iPhone,free
u158207,2022-05-19,AU,Windows,premium
u174353,2020-02-28,JP,Android Phone,basic
u127480,2022-10-17,AU,iPad,enterprise
u268489,2020-06-14,DE,iPhone,enterprise
u080926,2020-05-19,UK,Android Tablet,free
u295020,2020-11-09,JP,iPad,premium
u421511,2023-11-23,CA,Android Tablet,premium
u526657,2021-02-07,AU,iPhone,enterprise
u481899,2022-09-28,UK,Windows,free
u100945,2020-03-25,UK,Android Phone,free
u248319,2021-02-12,US,Mac,free
u952149,2023-01-21,BR,iPad,free
u310296,2020-12-30,FR,iPad,basic
u594145,2021-01-17,UK,iPhone,free
u871241,2020-11-04,US,Mac,enterprise
u751734,2021-06-23,CA,Android Phone,free
u285783,2021-04-30,US,iPad,premium
u402230,2020-04-07,BR,iPad,basic
u391497,2021-02-03,AU,Android Phone,premium
u235813,2023-11-18,BR,Mac,free
u033485,2020-04-06,US,iPhone,premium
u789634,2022-12-02,AU,Mac,premium
u519964,2023-11-29,UK,Android Tablet,free
u250784,2021-05-20,AU,Android Tablet,basic
u333829,2020-12-06,MX,iPhone,premium
u602465,2021-05-22,AU,iPhone,free
u973156,2020-10-12,IN,Mac,premium
u324316,2020-11-23,DE,iPad,enterprise
u699830,2021-12-04,UK,Windows,premium
u354353,2021-09-24,CA,Android Phone,enterprise
u365379,2023-12-25,MX,Android Phone,free
u656996,2023-02-11,JP,iPhone,free
u455346,2022-09-29,AU,Android Tablet,free
u314647,2020-05-08,DE,iPad,basic
u422120,2021-06-08,FR,Mac,enterprise
u950803,2022-07-21,JP,Android Phone,premium
u263852,2023-12-18,IN,Windows,basic
u070571,2021-12-08,JP,Windows,free
u550403,2021-07-23,UK,Android Phone,basic
u301595,2020-05-03,DE,Android Phone,enterprise
u330083,2023-02-06,MX,Android Phone,enterprise
u353915,2023-09-11,BR,iPhone,basic
u648666,2020-05-04,US,Android Tablet,premium
u874420,2023-11-24,UK,iPhone,enterprise
u338512,2020-07-18,UK,Android Tablet,free
u160399,2021-06-06,CA,iPad,free
u200545,2021-11-24,UK,Windows,premium
u408856,2021-12-10,US,iPhone,basic
u294711,2021-11-08,DE,iPad,enterprise
u688721,2022-03-22,JP,Mac,enterprise
u000906,2022-02-01,UK,Android Phone,free
u491348,2023-12-27,DE,Mac,basic
u967739,2022-04-03,JP,Android Phone,basic
u052434,2021-07-08,BR,Windows,free
u869070,2023-08-18,JP,iPhone,enterprise
u084862,2023-07-15,CA,Android Tablet,enterprise
u412845,2022-06-16,AU,iPad,enterprise
u050571,2022-02-04,UK,Mac,premium
u161331,2022-10-29,DE,Android Phone,premium
u053315,2021-12-25,BR,Mac,enterprise
u104400,2020-07-18,CA,Windows,basic
u841238,2023-11-17,UK,iPhone,enterprise
u025783,2022-09-25,BR,Android Phone,premium
u055782,2020-03-08,MX,Android Tablet,basic
u643471,2020-07-11,BR,iPad,enterprise
u452022,2022-12-24,IN,Windows,premium
u407929,2022-02-26,JP,iPad,free
u851035,2022-11-24,BR,iPhone,basic
u487830,2020-02-07,UK,Windows,basic
u678951,2020-11-30,DE,Android Phone,basic
u985799,2022-05-31,JP,iPad,enterprise
u595710,2023-09-12,UK,iPhone,premium
u555434,2022-05-16,MX,Mac,premium
u677680,2020-12-01,DE,Windows,free
u385265,2021-11-23,MX,Android Phone,premium
u183584,2020-05-05,IN,Windows,premium
u199700,2021-08-26,UK,iPhone,enterprise
u697191,2023-02-03,UK,Android Tablet,enterprise
u341578,2020-09-21,JP,iPhone,free
u577537,2020-07-16,JP,iPad,free
u745859,2023-04-20,IN,iPad,free
u953469,2020-07-24,IN,Mac,enterprise
u047242,2021-07-26,AU,iPad,free
u665292,2021-04-27,US,Android Tablet,free
u947028,2023-09-20,JP,iPhone,premium
u605128,2020-11-06,BR,Mac,free
u785482,2022-05-19,DE,Mac,enterprise
u153978,2023-04-17,JP,Android Tablet,premium
u813687,2023-03-19,UK,Mac,free
u352359,2021-03-26,JP,Android Phone,enterprise
u847226,2021-07-31,DE,Mac,premium
u303489,2022-01-06,FR,Windows,enterprise
u811745,2021-02-12,FR,iPad,enterprise
u977263,2023-11-01,DE,iPad,basic
u143900,2020-04-09,AU,Windows,premium
u884436,2023-06-18,IN,iPad,basic
u106509,2021-03-26,FR,iPad,enterprise
u730631,2022-08-10,US,Android Tablet,enterprise
u218957,2021-01-02,UK,Windows,basic
u869913,2023-06-27,UK,iPhone,free
u521784,2020-06-17,IN,Android Tablet,basic
u975288,2021-06-08,IN,Android Tablet,free
u351946,2022-08-05,IN,Android Tablet,free
u363145,2020-11-24,US,iPhone,premium
u409460,2020-08-14,FR,iPhone,enterprise
u715759,2022-05-05,MX,iPhone,free
u884304,2021-06-21,BR,Windows,basic
u983934,2021-12-28,JP,Mac,enterprise
u936733,2022-04-09,AU,Android Phone,basic
u840321,2022-02-17,AU,iPhone,free
u562519,2022-06-23,CA,Android Tablet,enterprise
u934571,2021-06-30,FR,Android Tablet,premium
u704449,2020-11-01,MX,Mac,basic
u986053,2022-06-24,AU,Windows,premium
u556366,2020-01-28,FR,Android Tablet,basic
u661813,2022-04-17,FR,iPad,premium
u828367,2023-06-07,CA,Android Phone,premium
u707915,2021-05-17,US,Mac,free
u728787,2022-04-20,JP,Mac,basic
u840160,2020-09-04,CA,iPad,free
u761744,2021-11-04,FR,iPhone,free
u515091,2023-04-18,US,Windows,free
u658799,2022-03-20,MX,Android Tablet,enterprise
u950026,2022-06-05,US,Android Phone,basic
u506691,2021-03-28,JP,iPad,basic
u375885,2020-01-24,CA,iPad,enterprise
u889999,2021-08-09,UK,iPad,basic
u097179,2022-11-20,AU,Android Tablet,enterprise
u355649,2023-10-03,CA,Android Tablet,enterprise
u211465,2020-05-23,CA,iPad,free
u097555,2020-09-17,JP,iPad,free
u804591,2020-09-05,US,Windows,basic
u425799,2020-12-26,US,Mac,premium
u307364,2021-12-29,AU,Android Phone,basic
u412522,2021-09-01,UK,Android Tablet,premium
u286875,2020-07-07,UK,Android Phone,basic
u106229,2022-02-08,MX,Windows,premium
u136894,2022-06-12,US,iPad,enterprise
u527914,2023-09-23,FR,Android Phone,enterprise
u488441,2022-07-05,FR,Windows,enterprise
u166158,2021-12-04,DE,Mac,free
u529883,2021-02-21,AU,Android Phone,enterprise
u827275,2023-07-25,DE,Android Phone,premium
u680316,2022-03-07,IN,iPhone,basic
u249606,2022-01-02,JP,Windows,enterprise
u527998,2020-11-10,JP,Windows,free
u553607,2022-05-16,FR,Mac,basic
u675246,2023-02-11,JP,Mac,premium
u761777,2021-05-23,BR,Windows,enterprise
u522578,2022-10-02,FR,Android Phone,basic
u248660,2023-02-14,BR,iPhone,free
u454780,2022-02-19,MX,Android Phone,premium
u538741,2023-05-15,BR,iPhone,free
u671070,2021-07-18,DE,Windows,premium
u816861,2023-11-24,MX,iPad,free
u799470,2020-09-21,BR,Android Tablet,premium
u507188,2023-06-23,DE,iPhone,free
u481557,2023-07-10,AU,Windows,basic
u716009,2021-05-05,CA,iPhone,free
u632397,2021-11-29,FR,Android Tablet,basic
u791612,2022-10-11,JP,Android Phone,enterprise
u224548,2020-11-17,BR,iPad,basic
u399977,2020-04-05,DE,Windows,enterprise
u872881,2021-12-15,IN,Android Phone,enterprise
u848672,2022-01-09,IN,Mac,enterprise
u519784,2020-04-10,UK,Windows,enterprise
u986037,2021-08-26,CA,iPhone,premium
u563649,2020-11-10,UK,iPhone,premium
u472449,2021-01-21,JP,iPhone,free
u714009,2021-02-14,AU,Mac,enterprise
u491535,2020-12-07,JP,Android Tablet,basic
u618708,2020-03-29,DE,Android Phone,basic
u276356,2023-07-24,JP,Windows,enterprise
u914941,2021-11-07,IN,Mac,premium
u393090,2021-01-05,FR,Windows,premium
u861195,2023-12-25,CA,Mac,enterprise
u831880,2022-02-17,BR,Android Tablet,basic
u222961,2020-02-19,JP,Windows,free
u525200,2021-04-09,US,Mac,enterprise
u526379,2022-01-19,BR,Windows,premium
u300148,2022-06-25,FR,Android Phone,enterprise
u098047,2023-06-26,UK,Android Tablet,enterprise
u419013,2020-04-17,FR,Android Phone,premium
u339439,2022-11-09,MX,Android Phone,enterprise
u667133,2020-10-25,CA,Windows,free
u618961,2022-01-23,IN,iPhone,free
u737598,2022-03-20,CA,iPhone,basic
u251377,2022-07-21,MX,Mac,free
u124351,2023-02-02,IN,Mac,basic
u141755,2022-09-04,JP,Android Tablet,premium
u743713,2023-04-03,IN,Windows,enterprise
u851739,2020-05-03,US,iPhone,enterprise
u824691,2020-11-02,IN,Android Phone,premium
u257336,2021-04-29,MX,Android Phone,enterprise
u578378,2022-11-26,JP,Android Phone,basic
u621954,2021-05-03,JP,iPad,enterprise
u759119,2020-10-09,US,iPhone,enterprise
u449357,2023-09-08,FR,Android Phone,basic
u692113,2020-11-22,AU,Android Phone,basic
u435969,2023-10-15,US,Android Phone,enterprise
u907035,2023-04-10,BR,Windows,basic
u937050,2023-01-10,FR,iPad,enterprise
u020951,2020-02-06,IN,iPhone,premium
u325442,2020-12-13,MX,iPad,basic
u778651,2021-10-05,BR,Mac,basic
u000154,2021-07-20,UK,iPad,premium
u538973,2023-06-23,FR,iPhone,premium
u522418,2023-04-03,FR,iPhone,enterprise
u000952,2022-03-26,AU,iPad,premium
u686639,2022-07-24,DE,Android Phone,premium
u396245,2023-04-07,CA,Mac,free
u784024,2021-03-17,MX,iPhone,free
u198389,2022-09-27,CA,Mac,premium
u575031,2023-08-10,IN,Windows,enterprise
u920750,2022-11-28,DE,Windows,premium
u070933,2023-04-17,MX,Android Phone,premium
u052057,2022-06-06,UK,Android Phone,basic
u134402,2022-07-07,BR,Android Tablet,free
u199324,2021-10-10,UK,iPad,enterprise
u745269,2020-01-28,JP,Android Tablet,free
u405235,2022-07-24,AU,iPhone,basic
u127320,2023-01-04,US,Android Phone,premium
u587903,2022-09-01,IN,iPhone,free
u888537,2023-06-05,DE,Windows,enterprise
u547508,2021-05-19,DE,iPhone,premium
u489875,2023-07-29,JP,Windows,enterprise
u468708,2020-07-27,CA,Android Phone,enterprise
u735937,2020-01-13,JP,Android Phone,premium
u087079,2022-09-21,US,Mac,premium
u543815,2020-03-07,JP,Mac,free
u995183,2023-12-02,DE,Windows,enterprise
u132953,2022-11-10,AU,iPhone,basic
u331530,2022-02-15,AU,Mac,free
u840321,2021-03-13,IN,Android Phone,basic
u598911,2020-11-14,UK,iPhone,basic
u694840,2023-07-14,DE,Android Phone,enterprise
u260695,2021-03-02,CA,Android Phone,basic
u094043,2020-08-28,IN,Android Phone,free
u053779,2021-03-07,FR,Mac,free
u386384,2022-08-28,JP,Android Phone,enterprise
u578859,2022-12-22,JP,iPhone,free
u841207,2023-12-25,BR,Android Tablet,premium
u609192,2020-06-03,US,Android Phone,enterprise
u282964,2020-11-24,UK,Android Tablet,free
u498552,2023-09-15,FR,Android Phone,basic
u208749,2020-01-15,AU,Windows,premium
u142958,2022-09-25,MX,Android Tablet,free
u017992,2020-04-01,DE,iPhone,basic
u005368,2023-10-19,CA,Mac,basic
u044024,2023-04-24,MX,Windows,enterprise
u274910,2021-08-03,FR,Windows,free
u833445,2023-09-27,IN,Android Tablet,basic
u209438,2021-04-26,AU,Android Tablet,basic
u431924,2021-03-27,MX,Windows,enterprise
u887950,2022-05-01,MX,Windows,basic
u211710,2023-07-11,US,Android Phone,premium
u358706,2021-04-08,IN,Android Tablet,premium
u554521,2023-05-18,IN,Windows,free
u340588,2021-09-29,IN,Mac,basic
u878993,2022-05-21,JP,Mac,premium
u869908,2021-12-03,DE,Android Phone,premium
u824270,2021-02-19,FR,iPad,enterprise
u325709,2023-04-19,BR,Mac,free
u660130,2020-02-21,US,iPad,free
u238342,2020-06-19,MX,iPhone,enterprise
u434807,2020-11-09,DE,iPhone,basic
u313105,2021-11-27,BR,Windows,enterprise
u539511,2020-03-30,MX,Android Phone,enterprise
u630555,2020-08-04,FR,Windows,basic
u655174,2021-07-21,AU,Windows,enterprise
u146062,2020-10-28,CA,Android Phone,free
u198115,2020-11-03,CA,Windows,basic
u601053,2023-06-05,US,Android Phone,premium
u271765,2020-03-29,UK,Android Tablet,basic
u818874,2021-09-20,IN,Mac,free
u153280,2022-04-20,JP,Windows,basic
u351956,2023-02-28,BR,Windows,enterprise
u907676,2021-12-20,UK,Android Tablet,enterprise
u483750,2020-01-26,BR,Android Tablet,enterprise
u491529,2021-12-23,BR,Mac,free
u602390,2022-05-24,BR,Android Phone,enterprise
u076933,2020-04-19,US,Windows,basic
u311527,2021-07-11,IN,iPhone,premium
u751630,2022-01-27,DE,iPhone,premium
u401530,2020-07-13,IN,Android Phone,free
u052310,2022-01-27,JP,iPhone,basic
u593187,2020-07-10,IN,Android Phone,free
u680077,2023-03-28,UK,iPad,free
u931701,2023-12-28,US,Windows,basic
u009773,2022-01-31,IN,Mac,enterprise
u203880,2020-01-02,AU,Android Tablet,free
u592658,2022-08-06,IN,Android Tablet,premium
u486784,2023-04-16,CA,Windows,enterprise
u991669,2020-04-30,BR,Windows,enterprise
u585375,2020-11-23,AU,Android Tablet,free
u264455,2023-04-03,US,Mac,free
u568447,2023-04-27,FR,Windows,enterprise
u320583,2020-11-24,CA,iPhone,enterprise
u030959,2022-08-24,UK,Android Phone,premium
u810890,2021-03-15,AU,iPad,premium
u160679,2021-05-21,US,Mac,enterprise
u082618,2020-02-22,AU,Mac,free
u862251,2020-12-03,US,Mac,basic
u772514,2022-11-19,AU,Windows,basic
u223558,2021-08-04,DE,Android Tablet,enterprise
u331268,2020-12-20,AU,iPad,free
u079967,2021-09-15,JP,Android Phone,enterprise
u362637,2022-04-10,BR,Windows,free
u633490,2022-12-16,IN,Android Phone,enterprise
u441059,2022-01-23,BR,iPhone,premium
u286415,2023-12-07,UK,iPhone,free
u909046,2023-09-29,JP,iPhone,free
u488310,2022-10-31,UK,Mac,enterprise
u788458,2021-08-25,MX,iPad,basic
u634160,2022-07-23,US,Android Phone,free
u134432,2022-04-16,BR,Windows,free
u761674,2020-04-27,FR,iPad,basic
u093200,2023-09-20,UK,Windows,enterprise
u262945,2022-01-12,BR,Mac,basic
u710925,2022-07-01,DE,Android Tablet,premium
u892484,2023-08-06,IN,iPhone,premium
u629809,2021-02-17,JP,Android Tablet,free
u484366,2022-09-12,UK,Windows,free
u705145,2022-01-22,IN,iPad,enterprise
u311240,2022-08-01,FR,Mac,premium
u556769,2020-06-12,DE,iPad,free
u614986,2022-06-09,FR,Windows,premium
u799453,2023-08-06,FR,Android Tablet,premium
u082110,2022-07-12,UK,iPad,free
u139002,2021-05-13,IN,Android Phone,premium
u507596,2023-07-14,BR,iPhone,free
u827878,2023-12-08,FR,iPad,enterprise
u532121,2023-07-09,BR,Android Tablet,enterprise
u024453,2021-02-10,IN,Android Tablet,enterprise
u263428,2021-05-19,US,Mac,premium
u544588,2023-11-16,AU,iPad,basic
u207585,2022-03-20,US,Android Tablet,premium
u700668,2022-04-23,AU,Windows,free
u782174,2020-09-25,JP,iPhone,enterprise
u341586,2022-09-17,FR,iPad,enterprise
u451894,2021-12-14,MX,Android Phone,free
u053478,2021-07-27,AU,iPhone,premium
u005259,2020-01-06,DE,Mac,basic
u312105,2020-04-07,US,Android Tablet,enterprise
u071244,2023-05-18,AU,iPad,basic
u086430,2023-12-22,IN,Android Tablet,basic
u953469,2020-12-13,US,Android Phone,basic
u586816,2021-02-12,AU,Android Phone,basic
u548756,2022-05-03,CA,iPhone,premium
u320687,2021-05-08,MX,Mac,basic
u069755,2022-11-13,AU,Android Phone,premium
u611290,2020-11-18,MX,Mac,basic
u898064,2023-02-23,UK,iPad,basic
u394077,2021-04-11,JP,iPhone,premium
u973963,2021-03-09,FR,Windows,premium
u895779,2021-02-18,IN,Windows,premium
u922025,2021-02-27,UK,Android Phone,free
u875215,2021-03-26,UK,Android Phone,enterprise
u227869,2021-10-13,US,Android Phone,enterprise
u947422,2022-12-08,CA,Android Tablet,premium
u260775,2022-12-06,MX,Android Tablet,premium
u436710,2020-08-08,UK,Windows,basic
u154383,2023-10-06,DE,iPad,enterprise
u816689,2020-11-04,AU,iPad,enterprise
u119916,2020-09-16,DE,Android Phone,basic
u618001,2023-09-14,DE,Mac,premium
u886057,2020-11-27,DE,Android Tablet,basic
u860376,2020-06-23,MX,Android Tablet,free
u119864,2023-03-09,DE,Windows,premium
u847949,2022-10-05,UK,Mac,premium
u777952,2021-11-13,BR,Windows,free
u732747,2020-02-04,FR,Android Tablet,premium
u757814,2023-04-13,DE,iPad,premium
u991598,2021-11-20,MX,Android Phone,free
u170015,2023-02-26,FR,Android Phone,free
u411741,2022-12-02,IN,iPhone,enterprise
u297496,2020-08-04,CA,Mac,basic
u449369,2021-01-27,US,Android Phone,enterprise
u276116,2021-04-29,US,Windows,free
u630825,2021-05-01,BR,Android Tablet,enterprise
u308664,2021-08-29,FR,Android Tablet,premium
u157613,2023-07-15,BR,Android Phone,free
u690917,2023-09-15,AU,Mac,premium
u153581,2022-04-08,AU,iPad,basic
u173964,2023-12-28,CA,iPhone,free
u128122,2022-01-22,FR,iPhone,premium
u510741,2022-01-24,CA,iPhone,free
u610287,2021-05-17,AU,Android Phone,free
u464830,2022-06-05,CA,Android Phone,enterprise
u052272,2021-03-01,JP,Android Tablet,premium
u854764,2021-02-10,BR,Windows,enterprise
u752295,2022-09-03,BR,Windows,premium
u073130,2023-10-21,US,Android Phone,premium
u313977,2023-10-07,UK,iPhone,free
u372060,2023-07-19,FR,Mac,premium
u615569,2022-06-15,JP,Mac,free
u034716,2023-11-16,US,Android Phone,premium
u415648,2022-12-30,FR,Android Phone,basic
u942496,2020-12-02,CA,iPhone,free
u767593,2022-03-16,BR,Windows,basic
u225089,2021-09-03,JP,Android Phone,basic
u030917,2020-10-21,UK,iPhone,premium
u662455,2022-04-12,DE,Windows,premium
u966059,2020-03-31,AU,Android Phone,free
u284380,2020-10-02,IN,Android Tablet,free
u238145,2023-04-19,IN,Android Tablet,basic
u757199,2022-04-22,CA,Mac,enterprise
u593129,2021-07-29,JP,Android Tablet,enterprise
u085736,2020-05-03,CA,iPhone,free
u808297,2022-10-15,FR,iPad,premium
u509624,2023-05-29,CA,Android Phone,premium
u290342,2020-08-09,DE,Mac,enterprise
u636816,2020-11-25,AU,Mac,premium
u186811,2022-08-22,US,iPhone,free
u167956,2022-12-26,MX,iPad,basic
u533950,2022-01-08,FR,iPad,basic
u950136,2021-06-19,MX,Android Tablet,basic
u110611,2021-12-04,JP,Android Phone,basic
u648291,2021-07-29,JP,Android Tablet,enterprise
u691677,2021-06-22,UK,Windows,enterprise
u296685,2023-12-27,FR,Mac,basic
u820134,2022-09-24,AU,iPhone,premium
u521280,2021-04-06,DE,iPhone,free
u594867,2020-03-20,JP,Android Tablet,basic
u567860,2022-08-15,CA,Android Tablet,enterprise
u155164,2020-01-16,DE,Mac,premium
u607089,2022-02-06,FR,iPad,premium
